Column1;Content ID;ReactionType;Categorie;Contentype;Sentiment ;Score;Catégory Unique; Total Score ;Datetime;
9294;cebae43b-4f77-4689-86e0-66fb107d5eef;adore;culture;GIF;positive;72;;0;31/07/2020;
9295;cebae43b-4f77-4689-86e0-66fb107d5eef;super love;culture;GIF;positive;75;;0;12/07/2020;
9296;cebae43b-4f77-4689-86e0-66fb107d5eef;adore;culture;GIF;positive;72;;0;29/09/2020;
9297;cebae43b-4f77-4689-86e0-66fb107d5eef;super love;culture;GIF;positive;75;;0;05/01/2021;
9298;cebae43b-4f77-4689-86e0-66fb107d5eef;super love;culture;GIF;positive;75;;0;17/02/2021;
9299;cebae43b-4f77-4689-86e0-66fb107d5eef;intrigued;culture;GIF;positive;45;;0;03/08/2020;
9300;cebae43b-4f77-4689-86e0-66fb107d5eef;want;culture;GIF;positive;70;;0;14/12/2020;
9301;cebae43b-4f77-4689-86e0-66fb107d5eef;super love;culture;GIF;positive;75;;0;10/04/2021;
9302;cebae43b-4f77-4689-86e0-66fb107d5eef;indifferent;culture;GIF;neutral;20;;0;13/12/2020;
9303;cebae43b-4f77-4689-86e0-66fb107d5eef;disgust;culture;GIF;negative;0;;0;06/03/2021;
9304;cebae43b-4f77-4689-86e0-66fb107d5eef;indifferent;culture;GIF;neutral;20;;0;27/03/2021;
9305;cebae43b-4f77-4689-86e0-66fb107d5eef;hate;culture;GIF;negative;5;;0;07/05/2021;
9306;cebae43b-4f77-4689-86e0-66fb107d5eef;scared;culture;GIF;negative;15;;0;25/04/2021;
9307;cebae43b-4f77-4689-86e0-66fb107d5eef;love;culture;GIF;positive;65;;0;14/10/2020;
9308;cebae43b-4f77-4689-86e0-66fb107d5eef;super love;culture;GIF;positive;75;;0;22/06/2020;
9309;cebae43b-4f77-4689-86e0-66fb107d5eef;super love;culture;GIF;positive;75;;0;25/11/2020;
9310;cebae43b-4f77-4689-86e0-66fb107d5eef;hate;culture;GIF;negative;5;;0;29/11/2020;
9311;cebae43b-4f77-4689-86e0-66fb107d5eef;like;culture;GIF;positive;50;;0;29/03/2021;
9312;cebae43b-4f77-4689-86e0-66fb107d5eef;worried;culture;GIF;negative;12;;0;17/05/2021;
9313;cebae43b-4f77-4689-86e0-66fb107d5eef;love;culture;GIF;positive;65;;0;18/11/2020;
9314;cebae43b-4f77-4689-86e0-66fb107d5eef;intrigued;culture;GIF;positive;45;;0;16/08/2020;
9315;cebae43b-4f77-4689-86e0-66fb107d5eef;indifferent;culture;GIF;neutral;20;;0;19/07/2020;
9316;cebae43b-4f77-4689-86e0-66fb107d5eef;want;culture;GIF;positive;70;;0;26/06/2020;
9317;cebae43b-4f77-4689-86e0-66fb107d5eef;adore;culture;GIF;positive;72;;0;15/05/2021;
9318;cebae43b-4f77-4689-86e0-66fb107d5eef;heart;culture;GIF;positive;60;;0;28/04/2021;
9319;cebae43b-4f77-4689-86e0-66fb107d5eef;dislike;culture;GIF;negative;10;;0;08/06/2021;
9320;cebae43b-4f77-4689-86e0-66fb107d5eef;super love;culture;GIF;positive;75;;0;16/10/2020;
9321;cebae43b-4f77-4689-86e0-66fb107d5eef;interested;culture;GIF;positive;30;;0;09/12/2020;
9322;cebae43b-4f77-4689-86e0-66fb107d5eef;scared;culture;GIF;negative;15;;0;10/12/2020;
9323;cebae43b-4f77-4689-86e0-66fb107d5eef;indifferent;culture;GIF;neutral;20;;0;11/08/2020;
9324;cebae43b-4f77-4689-86e0-66fb107d5eef;love;culture;GIF;positive;65;;0;18/10/2020;
9325;cebae43b-4f77-4689-86e0-66fb107d5eef;intrigued;culture;GIF;positive;45;;0;16/05/2021;
9326;cebae43b-4f77-4689-86e0-66fb107d5eef;intrigued;culture;GIF;positive;45;;0;31/07/2020;
9327;cebae43b-4f77-4689-86e0-66fb107d5eef;want;culture;GIF;positive;70;;0;08/08/2020;
9328;cebae43b-4f77-4689-86e0-66fb107d5eef;love;culture;GIF;positive;65;;0;05/02/2021;
9329;cebae43b-4f77-4689-86e0-66fb107d5eef;interested;culture;GIF;positive;30;;0;02/05/2021;
9331;7e2e14e2-79eb-41d0-8d5f-eba20460f049;interested;dogs;photo;positive;30;;0;06/02/2021;
9332;7e2e14e2-79eb-41d0-8d5f-eba20460f049;hate;dogs;photo;negative;5;;0;06/05/2021;
9333;7e2e14e2-79eb-41d0-8d5f-eba20460f049;adore;dogs;photo;positive;72;;0;22/06/2020;
9334;7e2e14e2-79eb-41d0-8d5f-eba20460f049;cherish;dogs;photo;positive;70;;0;23/11/2020;
9335;7e2e14e2-79eb-41d0-8d5f-eba20460f049;cherish;dogs;photo;positive;70;;0;15/05/2021;
9336;7e2e14e2-79eb-41d0-8d5f-eba20460f049;love;dogs;photo;positive;65;;0;16/05/2021;
9337;7e2e14e2-79eb-41d0-8d5f-eba20460f049;intrigued;dogs;photo;positive;45;;0;17/04/2021;
9338;7e2e14e2-79eb-41d0-8d5f-eba20460f049;like;dogs;photo;positive;50;;0;06/11/2020;
9339;7e2e14e2-79eb-41d0-8d5f-eba20460f049;love;dogs;photo;positive;65;;0;05/06/2021;
9340;7e2e14e2-79eb-41d0-8d5f-eba20460f049;cherish;dogs;photo;positive;70;;0;06/05/2021;
9341;7e2e14e2-79eb-41d0-8d5f-eba20460f049;want;dogs;photo;positive;70;;0;05/01/2021;
9342;7e2e14e2-79eb-41d0-8d5f-eba20460f049;super love;dogs;photo;positive;75;;0;06/08/2020;
9343;7e2e14e2-79eb-41d0-8d5f-eba20460f049;heart;dogs;photo;positive;60;;0;09/12/2020;
9344;7e2e14e2-79eb-41d0-8d5f-eba20460f049;indifferent;dogs;photo;neutral;20;;0;29/05/2021;
9345;7e2e14e2-79eb-41d0-8d5f-eba20460f049;interested;dogs;photo;positive;30;;0;27/03/2021;
9346;7e2e14e2-79eb-41d0-8d5f-eba20460f049;interested;dogs;photo;positive;30;;0;12/01/2021;
9347;7e2e14e2-79eb-41d0-8d5f-eba20460f049;want;dogs;photo;positive;70;;0;08/11/2020;
9348;7e2e14e2-79eb-41d0-8d5f-eba20460f049;adore;dogs;photo;positive;72;;0;28/09/2020;
9349;7e2e14e2-79eb-41d0-8d5f-eba20460f049;hate;dogs;photo;negative;5;;0;30/03/2021;
9350;7e2e14e2-79eb-41d0-8d5f-eba20460f049;indifferent;dogs;photo;neutral;20;;0;27/08/2020;
9351;7e2e14e2-79eb-41d0-8d5f-eba20460f049;peeking;dogs;photo;neutral;35;;0;30/03/2021;
9352;7e2e14e2-79eb-41d0-8d5f-eba20460f049;interested;dogs;photo;positive;30;;0;15/01/2021;
9353;7e2e14e2-79eb-41d0-8d5f-eba20460f049;indifferent;dogs;photo;neutral;20;;0;23/01/2021;
9354;7e2e14e2-79eb-41d0-8d5f-eba20460f049;indifferent;dogs;photo;neutral;20;;0;28/06/2020;
9355;7e2e14e2-79eb-41d0-8d5f-eba20460f049;scared;dogs;photo;negative;15;;0;02/05/2021;
9356;7e2e14e2-79eb-41d0-8d5f-eba20460f049;dislike;dogs;photo;negative;10;;0;16/02/2021;
9357;7e2e14e2-79eb-41d0-8d5f-eba20460f049;indifferent;dogs;photo;neutral;20;;0;17/10/2020;
9358;7e2e14e2-79eb-41d0-8d5f-eba20460f049;interested;dogs;photo;positive;30;;0;05/04/2021;
9359;7e2e14e2-79eb-41d0-8d5f-eba20460f049;peeking;dogs;photo;neutral;35;;0;06/04/2021;
9360;7e2e14e2-79eb-41d0-8d5f-eba20460f049;like;dogs;photo;positive;50;;0;02/06/2021;
9361;7e2e14e2-79eb-41d0-8d5f-eba20460f049;dislike;dogs;photo;negative;10;;0;27/02/2021;
9362;7e2e14e2-79eb-41d0-8d5f-eba20460f049;want;dogs;photo;positive;70;;0;04/01/2021;
9364;34cb120b-853b-4788-8978-a3544449136b;hate;food;photo;negative;5;;0;03/01/2021;
9365;34cb120b-853b-4788-8978-a3544449136b;love;food;photo;positive;65;;0;29/04/2021;
9366;34cb120b-853b-4788-8978-a3544449136b;interested;food;photo;positive;30;;0;07/09/2020;
9367;34cb120b-853b-4788-8978-a3544449136b;intrigued;food;photo;positive;45;;0;15/03/2021;
9368;34cb120b-853b-4788-8978-a3544449136b;adore;food;photo;positive;72;;0;01/11/2020;
9369;34cb120b-853b-4788-8978-a3544449136b;cherish;food;photo;positive;70;;0;02/02/2021;
9370;34cb120b-853b-4788-8978-a3544449136b;scared;food;photo;negative;15;;0;21/08/2020;
9371;34cb120b-853b-4788-8978-a3544449136b;scared;food;photo;negative;15;;0;05/10/2020;
9372;34cb120b-853b-4788-8978-a3544449136b;love;food;photo;positive;65;;0;14/08/2020;
9373;34cb120b-853b-4788-8978-a3544449136b;love;food;photo;positive;65;;0;26/11/2020;
9374;34cb120b-853b-4788-8978-a3544449136b;heart;food;photo;positive;60;;0;06/03/2021;
9375;34cb120b-853b-4788-8978-a3544449136b;adore;food;photo;positive;72;;0;28/08/2020;
9376;34cb120b-853b-4788-8978-a3544449136b;want;food;photo;positive;70;;0;28/05/2021;
9377;34cb120b-853b-4788-8978-a3544449136b;dislike;food;photo;negative;10;;0;15/06/2021;
9378;34cb120b-853b-4788-8978-a3544449136b;cherish;food;photo;positive;70;;0;20/03/2021;
9380;e4fd43f5-c0cb-47cd-bc41-1e07a8081323;worried;soccer;GIF;negative;12;;0;11/01/2021;
9381;e4fd43f5-c0cb-47cd-bc41-1e07a8081323;worried;soccer;GIF;negative;12;;0;21/08/2020;
9382;e4fd43f5-c0cb-47cd-bc41-1e07a8081323;disgust;soccer;GIF;negative;0;;0;21/01/2021;
9383;e4fd43f5-c0cb-47cd-bc41-1e07a8081323;love;soccer;GIF;positive;65;;0;17/08/2020;
9384;e4fd43f5-c0cb-47cd-bc41-1e07a8081323;heart;soccer;GIF;positive;60;;0;08/11/2020;
9385;e4fd43f5-c0cb-47cd-bc41-1e07a8081323;love;soccer;GIF;positive;65;;0;01/11/2020;
9386;e4fd43f5-c0cb-47cd-bc41-1e07a8081323;interested;soccer;GIF;positive;30;;0;04/11/2020;
9387;e4fd43f5-c0cb-47cd-bc41-1e07a8081323;worried;soccer;GIF;negative;12;;0;04/02/2021;
9388;e4fd43f5-c0cb-47cd-bc41-1e07a8081323;super love;soccer;GIF;positive;75;;0;10/05/2021;
9389;e4fd43f5-c0cb-47cd-bc41-1e07a8081323;adore;soccer;GIF;positive;72;;0;08/10/2020;
9390;e4fd43f5-c0cb-47cd-bc41-1e07a8081323;intrigued;soccer;GIF;positive;45;;0;20/12/2020;
9391;e4fd43f5-c0cb-47cd-bc41-1e07a8081323;dislike;soccer;GIF;negative;10;;0;23/12/2020;
9392;e4fd43f5-c0cb-47cd-bc41-1e07a8081323;like;soccer;GIF;positive;50;;0;28/06/2020;
9393;e4fd43f5-c0cb-47cd-bc41-1e07a8081323;intrigued;soccer;GIF;positive;45;;0;20/07/2020;
9394;e4fd43f5-c0cb-47cd-bc41-1e07a8081323;adore;soccer;GIF;positive;72;;0;24/06/2020;
9400;e4306fd4-391c-4016-8b5f-98594bb647a0;like;healthy eating;audio;positive;50;;0;10/03/2021;
9400;e4306fd4-391c-4016-8b5f-98594bb647a0;cherish;healthy eating;audio;positive;70;;0;15/01/2021;
9400;e4306fd4-391c-4016-8b5f-98594bb647a0;intrigued;healthy eating;audio;positive;45;;0;24/07/2020;
9400;e4306fd4-391c-4016-8b5f-98594bb647a0;like;healthy eating;audio;positive;50;;0;24/02/2021;
9400;e4306fd4-391c-4016-8b5f-98594bb647a0;want;healthy eating;audio;positive;70;;0;18/11/2020;
9400;e4306fd4-391c-4016-8b5f-98594bb647a0;like;healthy eating;audio;positive;50;;0;07/05/2021;
9400;e4306fd4-391c-4016-8b5f-98594bb647a0;intrigued;healthy eating;audio;positive;45;;0;29/11/2020;
9400;e4306fd4-391c-4016-8b5f-98594bb647a0;scared;healthy eating;audio;negative;15;;0;08/08/2020;
9400;e4306fd4-391c-4016-8b5f-98594bb647a0;peeking;healthy eating;audio;neutral;35;;0;21/04/2021;
9410;e4306fd4-391c-4016-8b5f-98594bb647a0;dislike;healthy eating;audio;negative;10;;0;08/12/2020;
9410;e4306fd4-391c-4016-8b5f-98594bb647a0;disgust;healthy eating;audio;negative;0;;0;22/02/2021;
9410;e4306fd4-391c-4016-8b5f-98594bb647a0;interested;healthy eating;audio;positive;30;;0;08/12/2020;
9410;e4306fd4-391c-4016-8b5f-98594bb647a0;interested;healthy eating;audio;positive;30;;0;01/11/2020;
9410;e4306fd4-391c-4016-8b5f-98594bb647a0;disgust;healthy eating;audio;negative;0;;0;13/02/2021;
9410;e4306fd4-391c-4016-8b5f-98594bb647a0;interested;healthy eating;audio;positive;30;;0;08/01/2021;
9410;e4306fd4-391c-4016-8b5f-98594bb647a0;heart;healthy eating;audio;positive;60;;0;21/11/2020;
9413;697af362-e84b-4429-b4ea-4123c6ab44ba;dislike;science;video;negative;10;;0;24/02/2021;
9414;697af362-e84b-4429-b4ea-4123c6ab44ba;love;science;video;positive;65;;0;19/11/2020;
9415;697af362-e84b-4429-b4ea-4123c6ab44ba;want;science;video;positive;70;;0;26/12/2020;
9416;697af362-e84b-4429-b4ea-4123c6ab44ba;like;science;video;positive;50;;0;10/01/2021;
9417;697af362-e84b-4429-b4ea-4123c6ab44ba;want;science;video;positive;70;;0;29/08/2020;
9418;697af362-e84b-4429-b4ea-4123c6ab44ba;heart;science;video;positive;60;;0;05/11/2020;
9419;697af362-e84b-4429-b4ea-4123c6ab44ba;disgust;science;video;negative;0;;0;26/12/2020;
9420;697af362-e84b-4429-b4ea-4123c6ab44ba;dislike;science;video;negative;10;;0;10/04/2021;
9421;697af362-e84b-4429-b4ea-4123c6ab44ba;indifferent;science;video;neutral;20;;0;24/01/2021;
9422;697af362-e84b-4429-b4ea-4123c6ab44ba;intrigued;science;video;positive;45;;0;25/09/2020;
9423;697af362-e84b-4429-b4ea-4123c6ab44ba;like;science;video;positive;50;;0;04/04/2021;
9424;697af362-e84b-4429-b4ea-4123c6ab44ba;want;science;video;positive;70;;0;11/03/2021;
9425;697af362-e84b-4429-b4ea-4123c6ab44ba;heart;science;video;positive;60;;0;23/08/2020;
9426;697af362-e84b-4429-b4ea-4123c6ab44ba;super love;science;video;positive;75;;0;31/01/2021;
9427;697af362-e84b-4429-b4ea-4123c6ab44ba;adore;science;video;positive;72;;0;27/06/2020;
9428;697af362-e84b-4429-b4ea-4123c6ab44ba;intrigued;science;video;positive;45;;0;17/11/2020;
9429;697af362-e84b-4429-b4ea-4123c6ab44ba;indifferent;science;video;neutral;20;;0;21/05/2021;
9430;697af362-e84b-4429-b4ea-4123c6ab44ba;dislike;science;video;negative;10;;0;07/05/2021;
9431;697af362-e84b-4429-b4ea-4123c6ab44ba;peeking;science;video;neutral;35;;0;01/09/2020;
9432;697af362-e84b-4429-b4ea-4123c6ab44ba;cherish;science;video;positive;70;;0;10/05/2021;
9433;697af362-e84b-4429-b4ea-4123c6ab44ba;super love;science;video;positive;75;;0;19/08/2020;
9434;697af362-e84b-4429-b4ea-4123c6ab44ba;dislike;science;video;negative;10;;0;06/11/2020;
9435;697af362-e84b-4429-b4ea-4123c6ab44ba;heart;science;video;positive;60;;0;20/04/2021;
9436;697af362-e84b-4429-b4ea-4123c6ab44ba;intrigued;science;video;positive;45;;0;17/06/2021;
9437;697af362-e84b-4429-b4ea-4123c6ab44ba;heart;science;video;positive;60;;0;29/01/2021;
9438;697af362-e84b-4429-b4ea-4123c6ab44ba;dislike;science;video;negative;10;;0;06/11/2020;
9439;697af362-e84b-4429-b4ea-4123c6ab44ba;want;science;video;positive;70;;0;21/02/2021;
9440;697af362-e84b-4429-b4ea-4123c6ab44ba;love;science;video;positive;65;;0;23/06/2020;
9441;697af362-e84b-4429-b4ea-4123c6ab44ba;want;science;video;positive;70;;0;10/03/2021;
9442;697af362-e84b-4429-b4ea-4123c6ab44ba;scared;science;video;negative;15;;0;08/12/2020;
9443;697af362-e84b-4429-b4ea-4123c6ab44ba;like;science;video;positive;50;;0;26/02/2021;
9444;697af362-e84b-4429-b4ea-4123c6ab44ba;peeking;science;video;neutral;35;;0;26/01/2021;
9445;697af362-e84b-4429-b4ea-4123c6ab44ba;disgust;science;video;negative;0;;0;20/06/2020;
9446;697af362-e84b-4429-b4ea-4123c6ab44ba;peeking;science;video;neutral;35;;0;06/12/2020;
9447;697af362-e84b-4429-b4ea-4123c6ab44ba;adore;science;video;positive;72;;0;29/01/2021;
9448;697af362-e84b-4429-b4ea-4123c6ab44ba;heart;science;video;positive;60;;0;05/08/2020;
9449;697af362-e84b-4429-b4ea-4123c6ab44ba;intrigued;science;video;positive;45;;0;25/02/2021;
9450;697af362-e84b-4429-b4ea-4123c6ab44ba;scared;science;video;negative;15;;0;13/01/2021;
9451;697af362-e84b-4429-b4ea-4123c6ab44ba;interested;science;video;positive;30;;0;19/01/2021;
9452;697af362-e84b-4429-b4ea-4123c6ab44ba;heart;science;video;positive;60;;0;28/02/2021;
9453;697af362-e84b-4429-b4ea-4123c6ab44ba;adore;science;video;positive;72;;0;13/07/2020;
9454;697af362-e84b-4429-b4ea-4123c6ab44ba;heart;science;video;positive;60;;0;25/09/2020;
9455;697af362-e84b-4429-b4ea-4123c6ab44ba;cherish;science;video;positive;70;;0;18/02/2021;
9456;697af362-e84b-4429-b4ea-4123c6ab44ba;super love;science;video;positive;75;;0;04/04/2021;
9457;697af362-e84b-4429-b4ea-4123c6ab44ba;intrigued;science;video;positive;45;;0;21/03/2021;
9458;697af362-e84b-4429-b4ea-4123c6ab44ba;hate;science;video;negative;5;;0;24/10/2020;
9459;697af362-e84b-4429-b4ea-4123c6ab44ba;intrigued;science;video;positive;45;;0;19/11/2020;
9460;697af362-e84b-4429-b4ea-4123c6ab44ba;cherish;science;video;positive;70;;0;22/07/2020;
9462;8f640e2f-27bc-46cc-a43a-f750e357fc35;worried;soccer;video;negative;12;;0;03/01/2021;
9463;8f640e2f-27bc-46cc-a43a-f750e357fc35;like;soccer;video;positive;50;;0;28/09/2020;
9464;8f640e2f-27bc-46cc-a43a-f750e357fc35;super love;soccer;video;positive;75;;0;30/11/2020;
9465;8f640e2f-27bc-46cc-a43a-f750e357fc35;like;soccer;video;positive;50;;0;23/12/2020;
9466;8f640e2f-27bc-46cc-a43a-f750e357fc35;indifferent;soccer;video;neutral;20;;0;02/09/2020;
9467;8f640e2f-27bc-46cc-a43a-f750e357fc35;worried;soccer;video;negative;12;;0;06/08/2020;
9468;8f640e2f-27bc-46cc-a43a-f750e357fc35;hate;soccer;video;negative;5;;0;17/12/2020;
9469;8f640e2f-27bc-46cc-a43a-f750e357fc35;heart;soccer;video;positive;60;;0;19/07/2020;
9471;f2143553-d9cd-4d8d-8276-98557a0054af;indifferent;cooking;photo;neutral;20;;0;25/04/2021;
9472;f2143553-d9cd-4d8d-8276-98557a0054af;like;cooking;photo;positive;50;;0;04/03/2021;
9473;f2143553-d9cd-4d8d-8276-98557a0054af;indifferent;cooking;photo;neutral;20;;0;07/08/2020;
9474;f2143553-d9cd-4d8d-8276-98557a0054af;cherish;cooking;photo;positive;70;;0;08/07/2020;
9475;f2143553-d9cd-4d8d-8276-98557a0054af;worried;cooking;photo;negative;12;;0;21/09/2020;
9476;f2143553-d9cd-4d8d-8276-98557a0054af;like;cooking;photo;positive;50;;0;25/02/2021;
9477;f2143553-d9cd-4d8d-8276-98557a0054af;intrigued;cooking;photo;positive;45;;0;19/12/2020;
9478;f2143553-d9cd-4d8d-8276-98557a0054af;hate;cooking;photo;negative;5;;0;14/05/2021;
9479;f2143553-d9cd-4d8d-8276-98557a0054af;peeking;cooking;photo;neutral;35;;0;03/06/2021;
9480;f2143553-d9cd-4d8d-8276-98557a0054af;intrigued;cooking;photo;positive;45;;0;27/09/2020;
9481;f2143553-d9cd-4d8d-8276-98557a0054af;cherish;cooking;photo;positive;70;;0;03/07/2020;
9482;f2143553-d9cd-4d8d-8276-98557a0054af;indifferent;cooking;photo;neutral;20;;0;27/10/2020;
9483;f2143553-d9cd-4d8d-8276-98557a0054af;indifferent;cooking;photo;neutral;20;;0;25/08/2020;
9484;f2143553-d9cd-4d8d-8276-98557a0054af;heart;cooking;photo;positive;60;;0;11/10/2020;
9485;f2143553-d9cd-4d8d-8276-98557a0054af;hate;cooking;photo;negative;5;;0;27/09/2020;
9486;f2143553-d9cd-4d8d-8276-98557a0054af;peeking;cooking;photo;neutral;35;;0;05/07/2020;
9487;f2143553-d9cd-4d8d-8276-98557a0054af;hate;cooking;photo;negative;5;;0;01/08/2020;
9489;f4c8e6bb-e282-41f3-a000-bbabae7dbf04;interested;technology;audio;positive;30;;0;21/04/2021;
9490;f4c8e6bb-e282-41f3-a000-bbabae7dbf04;like;technology;audio;positive;50;;0;13/08/2020;
9491;f4c8e6bb-e282-41f3-a000-bbabae7dbf04;peeking;technology;audio;neutral;35;;0;20/12/2020;
9492;f4c8e6bb-e282-41f3-a000-bbabae7dbf04;indifferent;technology;audio;neutral;20;;0;25/08/2020;
9493;f4c8e6bb-e282-41f3-a000-bbabae7dbf04;interested;technology;audio;positive;30;;0;23/11/2020;
9494;f4c8e6bb-e282-41f3-a000-bbabae7dbf04;like;technology;audio;positive;50;;0;28/04/2021;
9495;f4c8e6bb-e282-41f3-a000-bbabae7dbf04;want;technology;audio;positive;70;;0;26/04/2021;
9496;f4c8e6bb-e282-41f3-a000-bbabae7dbf04;disgust;technology;audio;negative;0;;0;05/08/2020;
9497;f4c8e6bb-e282-41f3-a000-bbabae7dbf04;worried;technology;audio;negative;12;;0;29/01/2021;
9498;f4c8e6bb-e282-41f3-a000-bbabae7dbf04;super love;technology;audio;positive;75;;0;25/08/2020;
9500;ad8bc9be-50a3-491a-b240-49b8f573238e;worried;soccer;GIF;negative;12;;0;19/11/2020;
9501;ad8bc9be-50a3-491a-b240-49b8f573238e;want;soccer;GIF;positive;70;;0;07/10/2020;
9502;ad8bc9be-50a3-491a-b240-49b8f573238e;worried;soccer;GIF;negative;12;;0;06/01/2021;
9503;ad8bc9be-50a3-491a-b240-49b8f573238e;super love;soccer;GIF;positive;75;;0;07/02/2021;
9504;ad8bc9be-50a3-491a-b240-49b8f573238e;scared;soccer;GIF;negative;15;;0;18/01/2021;
9505;ad8bc9be-50a3-491a-b240-49b8f573238e;super love;soccer;GIF;positive;75;;0;04/01/2021;
9506;ad8bc9be-50a3-491a-b240-49b8f573238e;love;soccer;GIF;positive;65;;0;15/02/2021;
9507;ad8bc9be-50a3-491a-b240-49b8f573238e;like;soccer;GIF;positive;50;;0;03/12/2020;
9508;ad8bc9be-50a3-491a-b240-49b8f573238e;dislike;soccer;GIF;negative;10;;0;30/11/2020;
9509;ad8bc9be-50a3-491a-b240-49b8f573238e;like;soccer;GIF;positive;50;;0;17/03/2021;
9510;ad8bc9be-50a3-491a-b240-49b8f573238e;peeking;soccer;GIF;neutral;35;;0;03/03/2021;
9511;ad8bc9be-50a3-491a-b240-49b8f573238e;interested;soccer;GIF;positive;30;;0;12/08/2020;
9512;ad8bc9be-50a3-491a-b240-49b8f573238e;peeking;soccer;GIF;neutral;35;;0;10/03/2021;
9513;ad8bc9be-50a3-491a-b240-49b8f573238e;want;soccer;GIF;positive;70;;0;27/05/2021;
9514;ad8bc9be-50a3-491a-b240-49b8f573238e;heart;soccer;GIF;positive;60;;0;16/05/2021;
9515;ad8bc9be-50a3-491a-b240-49b8f573238e;interested;soccer;GIF;positive;30;;0;20/07/2020;
9516;ad8bc9be-50a3-491a-b240-49b8f573238e;hate;soccer;GIF;negative;5;;0;23/02/2021;
9517;ad8bc9be-50a3-491a-b240-49b8f573238e;indifferent;soccer;GIF;neutral;20;;0;15/04/2021;
9518;ad8bc9be-50a3-491a-b240-49b8f573238e;indifferent;soccer;GIF;neutral;20;;0;18/06/2021;
9519;ad8bc9be-50a3-491a-b240-49b8f573238e;worried;soccer;GIF;negative;12;;0;29/05/2021;
9520;ad8bc9be-50a3-491a-b240-49b8f573238e;interested;soccer;GIF;positive;30;;0;12/10/2020;
9521;ad8bc9be-50a3-491a-b240-49b8f573238e;worried;soccer;GIF;negative;12;;0;15/07/2020;
9522;ad8bc9be-50a3-491a-b240-49b8f573238e;hate;soccer;GIF;negative;5;;0;29/09/2020;
9523;ad8bc9be-50a3-491a-b240-49b8f573238e;indifferent;soccer;GIF;neutral;20;;0;04/08/2020;
9524;ad8bc9be-50a3-491a-b240-49b8f573238e;intrigued;soccer;GIF;positive;45;;0;28/06/2020;
9525;ad8bc9be-50a3-491a-b240-49b8f573238e;dislike;soccer;GIF;negative;10;;0;04/05/2021;
9526;ad8bc9be-50a3-491a-b240-49b8f573238e;adore;soccer;GIF;positive;72;;0;21/10/2020;
9527;ad8bc9be-50a3-491a-b240-49b8f573238e;want;soccer;GIF;positive;70;;0;19/05/2021;
9528;ad8bc9be-50a3-491a-b240-49b8f573238e;indifferent;soccer;GIF;neutral;20;;0;09/10/2020;
9529;ad8bc9be-50a3-491a-b240-49b8f573238e;heart;soccer;GIF;positive;60;;0;30/06/2020;
9530;ad8bc9be-50a3-491a-b240-49b8f573238e;scared;soccer;GIF;negative;15;;0;28/04/2021;
9531;ad8bc9be-50a3-491a-b240-49b8f573238e;heart;soccer;GIF;positive;60;;0;10/02/2021;
9532;ad8bc9be-50a3-491a-b240-49b8f573238e;peeking;soccer;GIF;neutral;35;;0;19/10/2020;
9533;ad8bc9be-50a3-491a-b240-49b8f573238e;super love;soccer;GIF;positive;75;;0;08/09/2020;
9534;ad8bc9be-50a3-491a-b240-49b8f573238e;indifferent;soccer;GIF;neutral;20;;0;18/07/2020;
9535;ad8bc9be-50a3-491a-b240-49b8f573238e;worried;soccer;GIF;negative;12;;0;29/05/2021;
9536;ad8bc9be-50a3-491a-b240-49b8f573238e;love;soccer;GIF;positive;65;;0;04/08/2020;
9537;ad8bc9be-50a3-491a-b240-49b8f573238e;disgust;soccer;GIF;negative;0;;0;13/12/2020;
9539;54acd843-1e09-4b30-a80a-b9e0295ff269;dislike;tennis;GIF;negative;10;;0;02/05/2021;
9540;54acd843-1e09-4b30-a80a-b9e0295ff269;disgust;tennis;GIF;negative;0;;0;15/04/2021;
9541;54acd843-1e09-4b30-a80a-b9e0295ff269;heart;tennis;GIF;positive;60;;0;17/07/2020;
9542;54acd843-1e09-4b30-a80a-b9e0295ff269;dislike;tennis;GIF;negative;10;;0;06/04/2021;
9543;54acd843-1e09-4b30-a80a-b9e0295ff269;like;tennis;GIF;positive;50;;0;24/03/2021;
9544;54acd843-1e09-4b30-a80a-b9e0295ff269;cherish;tennis;GIF;positive;70;;0;09/02/2021;
9545;54acd843-1e09-4b30-a80a-b9e0295ff269;indifferent;tennis;GIF;neutral;20;;0;27/06/2020;
9546;54acd843-1e09-4b30-a80a-b9e0295ff269;hate;tennis;GIF;negative;5;;0;02/01/2021;
